postcode_sector,year,avg_price,median_price,n_sales,easting,northing,LSOA_2021_Code,Female_Total,Male_Total,Pop_Total_FM
BS39 5,2022,365833.3333333333,352500.0,6,361122.04060913704,158888.538071066,E01014384,,,
BS39 5,2023,375395.875,388000.0,16,361122.04060913704,158888.538071066,E01014384,,,
BS39 5,2024,483750.0,391500.0,16,361122.04060913704,158888.538071066,E01014384,,,
BS39 6,2015,283471.0869565217,265000.0,46,363934.9322033898,157301.95762711865,E01014385,,,
BS39 6,2016,304581.25,282225.0,40,363934.9322033898,157301.95762711865,E01014385,,,
BS39 6,2017,297635.2278481013,215000.0,79,363934.9322033898,157301.95762711865,E01014385,,,
BS39 6,2018,327494.0681818182,292475.0,44,363934.9322033898,157301.95762711865,E01014385,,,
BS39 6,2019,341550.125,325000.0,40,363934.9322033898,157301.95762711865,E01014385,,,
BS39 6,2020,339864.6341463415,310000.0,41,363934.9322033898,157301.95762711865,E01014385,,,
BS39 6,2021,385156.53571428574,388750.0,28,363934.9322033898,157301.95762711865,E01014385,,,
BS39 6,2022,329740.0,293750.0,10,363934.9322033898,157301.95762711865,E01014385,,,
BS39 6,2023,554125.0,487500.0,12,363934.9322033898,157301.95762711865,E01014385,,,
BS39 6,2024,354633.3333333333,345000.0,15,363934.9322033898,157301.95762711865,E01014385,,,
BS39 7,2015,202326.7125,189975.0,160,365175.69590643275,156367.14619883042,E01014420,,,
BS39 7,2016,225009.3625,199950.0,160,365175.69590643275,156367.14619883042,E01014420,,,
BS39 7,2017,265037.99305555556,227250.0,144,365175.69590643275,156367.14619883042,E01014420,,,
BS39 7,2018,227137.24137931035,215000.0,145,365175.69590643275,156367.14619883042,E01014420,,,
BS39 7,2019,255594.38970588235,231500.0,136,365175.69590643275,156367.14619883042,E01014420,,,
BS39 7,2020,241290.25252525252,240000.0,99,365175.69590643275,156367.14619883042,E01014420,,,
BS39 7,2021,251681.27659574468,247000.0,94,365175.69590643275,156367.14619883042,E01014420,,,
BS39 7,2022,294037.5,293000.0,12,365175.69590643275,156367.14619883042,E01014420,,,
BS39 7,2023,270742.85714285716,280000.0,35,365175.69590643275,156367.14619883042,E01014420,,,
BS39 7,2024,262536.7837837838,274500.0,37,365175.69590643275,156367.14619883042,E01014420,,,
BS4 1,2015,169223.6,146250.0,100,359274.9357142857,169724.34285714285,E01014578,960.0,865.0,1825.0
BS4 1,2016,168250.045751634,172000.0,153,359274.9357142857,169724.34285714285,E01014578,947.0,877.0,1824.0
BS4 1,2017,202720.8556701031,181500.0,194,359274.9357142857,169724.34285714285,E01014578,954.0,882.0,1836.0
BS4 1,2018,194961.7803030303,195000.0,132,359274.9357142857,169724.34285714285,E01014578,943.0,862.0,1805.0
BS4 1,2019,214022.03703703705,197000.0,162,359274.9357142857,169724.34285714285,E01014578,949.0,893.0,1842.0
BS4 1,2020,226440.70895522388,226000.0,134,359274.9357142857,169724.34285714285,E01014578,951.0,896.0,1847.0
BS4 1,2021,240273.41463414635,227500.0,123,359274.9357142857,169724.34285714285,E01014578,948.0,890.0,1838.0
BS4 1,2022,282537.35,271250.0,20,359274.9357142857,169724.34285714285,E01014578,947.0,902.0,1849.0
BS4 1,2022,282537.35,271250.0,20,359274.9357142857,169724.34285714285,E01014578,959.0,892.0,1851.0
BS4 1,2023,253688.19047619047,265000.0,63,359274.9357142857,169724.34285714285,E01014578,970.0,935.0,1905.0
BS4 1,2024,251408.8,265000.0,50,359274.9357142857,169724.34285714285,E01014578,948.0,894.0,1842.0
BS4 2,2015,257085.59555555554,247500.0,225,360477.8465116279,170794.6465116279,E01014533,721.0,777.0,1498.0
BS4 2,2016,291509.5301204819,258750.0,166,360477.8465116279,170794.6465116279,E01014533,735.0,783.0,1518.0
BS4 2,2017,315004.56,307500.0,175,360477.8465116279,170794.6465116279,E01014533,788.0,811.0,1599.0
BS4 2,2018,319815.1558441558,300000.0,154,360477.8465116279,170794.6465116279,E01014533,829.0,814.0,1643.0
BS4 2,2019,327298.80239520955,290000.0,167,360477.8465116279,170794.6465116279,E01014533,793.0,814.0,1607.0
BS4 2,2020,339796.72794117645,290000.0,136,360477.8465116279,170794.6465116279,E01014533,804.0,816.0,1620.0
BS4 2,2021,361290.0689655172,358000.0,174,360477.8465116279,170794.6465116279,E01014533,805.0,836.0,1641.0
BS4 2,2022,375846.6666666667,325000.0,21,360477.8465116279,170794.6465116279,E01014533,783.0,812.0,1595.0
BS4 2,2022,375846.6666666667,325000.0,21,360477.8465116279,170794.6465116279,E01014533,785.0,814.0,1599.0
BS4 2,2023,423806.85185185185,418761.0,54,360477.8465116279,170794.6465116279,E01014533,800.0,814.0,1614.0
BS4 2,2024,390051.74603174604,390000.0,63,360477.8465116279,170794.6465116279,E01014533,805.0,828.0,1633.0
BS4 3,2015,252135.6561085973,225000.0,221,361115.2383419689,171527.7823834197,E01014527,661.0,712.0,1373.0
BS4 3,2016,308593.05666666664,267000.0,300,361115.2383419689,171527.7823834197,E01014527,670.0,716.0,1386.0
BS4 3,2017,314357.54411764705,284250.0,340,361115.2383419689,171527.7823834197,E01014527,670.0,685.0,1355.0
BS4 3,2018,303771.30268199235,288275.0,261,361115.2383419689,171527.7823834197,E01014527,691.0,698.0,1389.0
BS4 3,2019,299064.614973262,263500.0,187,361115.2383419689,171527.7823834197,E01014527,676.0,696.0,1372.0
BS4 3,2020,333694.30898876407,285000.0,178,361115.2383419689,171527.7823834197,E01014527,661.0,682.0,1343.0
BS4 3,2021,329905.80597014923,330000.0,201,361115.2383419689,171527.7823834197,E01014527,686.0,698.0,1384.0
BS4 3,2022,328897.4193548387,350000.0,31,361115.2383419689,171527.7823834197,E01014527,685.0,702.0,1387.0
BS4 3,2022,328897.4193548387,350000.0,31,361115.2383419689,171527.7823834197,E01014527,675.0,709.0,1384.0
BS4 3,2023,366118.1818181818,350000.0,88,361115.2383419689,171527.7823834197,E01014527,662.0,699.0,1361.0
BS4 3,2024,344679.9411764706,350000.0,85,361115.2383419689,171527.7823834197,E01014527,658.0,701.0,1359.0
BS4 4,2015,205039.28,182000.0,275,362354.036900369,171759.79335793358,E01014523,805.0,846.0,1651.0
BS4 4,2016,214971.32967032967,212000.0,273,362354.036900369,171759.79335793358,E01014523,814.0,856.0,1670.0
BS4 4,2017,228353.40138408306,230500.0,289,362354.036900369,171759.79335793358,E01014523,834.0,888.0,1722.0
BS4 4,2018,260632.19277108434,244000.0,249,362354.036900369,171759.79335793358,E01014523,851.0,886.0,1737.0
BS4 4,2019,237765.87606837606,239000.0,234,362354.036900369,171759.79335793358,E01014523,825.0,886.0,1711.0
BS4 4,2020,269213.4635416667,258750.0,192,362354.036900369,171759.79335793358,E01014523,824.0,869.0,1693.0
BS4 4,2021,272475.8888888889,268000.0,207,362354.036900369,171759.79335793358,E01014523,816.0,858.0,1674.0
BS4 4,2022,329186.12903225806,320750.0,31,362354.036900369,171759.79335793358,E01014523,830.0,819.0,1649.0
BS4 4,2022,329186.12903225806,320750.0,31,362354.036900369,171759.79335793358,E01014523,842.0,825.0,1667.0
BS4 4,2023,300302.81395348837,285000.0,86,362354.036900369,171759.79335793358,E01014523,851.0,848.0,1699.0
BS4 4,2024,320617.3076923077,326000.0,91,362354.036900369,171759.79335793358,E01014523,869.0,869.0,1738.0
BS4 5,2015,215940.8904109589,208000.0,73,362105.2727272727,170286.1652892562,E01014526,783.0,779.0,1562.0
BS4 5,2016,275037.5324675325,270000.0,77,362105.2727272727,170286.1652892562,E01014526,791.0,799.0,1590.0
BS4 5,2017,947659.0,245000.0,72,362105.2727272727,170286.1652892562,E01014526,792.0,791.0,1583.0
BS4 5,2018,397734.85,217500.0,100,362105.2727272727,170286.1652892562,E01014526,773.0,765.0,1538.0
BS4 5,2019,537600.6025641026,233432.5,78,362105.2727272727,170286.1652892562,E01014526,777.0,780.0,1557.0
BS4 5,2020,294040.01960784313,275000.0,51,362105.2727272727,170286.1652892562,E01014526,802.0,798.0,1600.0
BS4 5,2021,370902.5934065934,315000.0,91,362105.2727272727,170286.1652892562,E01014526,808.0,801.0,1609.0
BS4 5,2022,272500.0,267500.0,5,362105.2727272727,170286.1652892562,E01014526,829.0,788.0,1617.0
BS4 5,2022,272500.0,267500.0,5,362105.2727272727,170286.1652892562,E01014526,820.0,788.0,1608.0
BS4 5,2023,819847.3214285715,286500.0,28,362105.2727272727,170286.1652892562,E01014526,810.0,807.0,1617.0
BS4 5,2024,349480.0,347000.0,15,362105.2727272727,170286.1652892562,E01014526,832.0,824.0,1656.0
BS40 5,2015,336544.1558441558,309000.0,77,347205.1176470588,162060.7375565611,E01014383,,,
BS40 5,2016,353865.11842105264,313750.0,76,347205.1176470588,162060.7375565611,E01014383,,,
BS40 5,2017,574260.3974358974,370000.0,78,347205.1176470588,162060.7375565611,E01014383,,,
BS40 5,2018,370130.625,341250.0,72,347205.1176470588,162060.7375565611,E01014383,,,
BS40 5,2019,428209.2747252747,360000.0,91,347205.1176470588,162060.7375565611,E01014383,,,
BS40 5,2020,393364.7291666667,360500.0,96,347205.1176470588,162060.7375565611,E01014383,,,
BS40 5,2021,422379.6703296703,397000.0,91,347205.1176470588,162060.7375565611,E01014383,,,
BS40 5,2022,497127.77777777775,465000.0,9,347205.1176470588,162060.7375565611,E01014383,,,
BS40 5,2023,463942.42424242425,430000.0,33,347205.1176470588,162060.7375565611,E01014383,,,
BS40 5,2024,725458.4615384615,417500.0,26,347205.1176470588,162060.7375565611,E01014383,,,
BS40 6,2015,480909.0909090909,446500.0,33,355169.5071428571,156670.33571428573,E01014382,,,
BS40 6,2016,556294.1176470588,500000.0,34,355169.5071428571,156670.33571428573,E01014382,,,
BS40 6,2017,497829.96,472000.0,25,355169.5071428571,156670.33571428573,E01014382,,,
BS40 6,2018,434632.35294117645,416250.0,34,355169.5071428571,156670.33571428573,E01014382,,,
BS40 6,2019,532610.6382978724,495000.0,47,355169.5071428571,156670.33571428573,E01014382,,,
BS40 6,2020,592510.4166666666,503750.0,48,355169.5071428571,156670.33571428573,E01014382,,,
BS40 6,2021,663547.619047619,575000.0,21,355169.5071428571,156670.33571428573,E01014382,,,
BS40 6,2022,870000.0,870000.0,2,355169.5071428571,156670.33571428573,E01014382,,,
BS40 6,2023,635562.5,562500.0,8,355169.5071428571,156670.33571428573,E01014382,,,
BS40 6,2024,672857.1428571428,675000.0,7,355169.5071428571,156670.33571428573,E01014382,,,
BS40 7,2015,434427.6666666667,407500.0,24,350030.6095238095,159100.50476190477,E01014383,,,
BS40 7,2016,417029.4117647059,375000.0,17,350030.6095238095,159100.50476190477,E01014383,,,
BS40 7,2017,410192.3076923077,385000.0,26,350030.6095238095,159100.50476190477,E01014383,,,
BS40 7,2018,600938.3333333334,528500.0,30,350030.6095238095,159100.50476190477,E01014383,,,
BS40 7,2019,474209.0909090909,350000.0,22,350030.6095238095,159100.50476190477,E01014383,,,
BS40 7,2020,557344.2307692308,545000.0,26,350030.6095238095,159100.50476190477,E01014383,,,
BS40 7,2021,470132.1052631579,455000.0,19,350030.6095238095,159100.50476190477,E01014383,,,
BS40 7,2023,703928.5714285715,662500.0,7,350030.6095238095,159100.50476190477,E01014383,,,
BS40 7,2024,556666.6666666666,590000.0,9,350030.6095238095,159100.50476190477,E01014383,,,
BS40 8,2015,418504.5,381500.0,48,355507.2995391705,163005.76036866358,E01014382,,,
BS40 8,2016,485324.90277777775,426250.0,72,355507.2995391705,163005.76036866358,E01014382,,,
BS40 8,2017,558509.6153846154,481500.0,52,355507.2995391705,163005.76036866358,E01014382,,,
BS40 8,2018,460540.0,397500.0,50,355507.2995391705,163005.76036866358,E01014382,,,
BS40 8,2019,554340.9090909091,485000.0,55,355507.2995391705,163005.76036866358,E01014382,,,
BS40 8,2020,552127.659574468,425000.0,47,355507.2995391705,163005.76036866358,E01014382,,,
BS40 8,2021,638353.5714285715,525000.0,63,355507.2995391705,163005.76036866358,E01014382,,,
BS40 8,2022,904500.0,737500.0,5,355507.2995391705,163005.76036866358,E01014382,,,
BS40 8,2023,706190.4761904762,615000.0,21,355507.2995391705,163005.76036866358,E01014382,,,
BS40 8,2024,550129.6296296297,580000.0,27,355507.2995391705,163005.76036866358,E01014382,,,
BS40 9,2015,384573.07692307694,335000.0,13,352100.86842105264,165677.2894736842,E01014740,,,
BS40 9,2016,323727.2727272727,330000.0,11,352100.86842105264,165677.2894736842,E01014740,,,
BS40 9,2017,331657.8947368421,335000.0,19,352100.86842105264,165677.2894736842,E01014740,,,
BS40 9,2018,297026.4705882353,310000.0,17,352100.86842105264,165677.2894736842,E01014740,,,
BS40 9,2019,347444.7368421053,355000.0,19,352100.86842105264,165677.2894736842,E01014740,,,
BS40 9,2020,347656.25,365000.0,16,352100.86842105264,165677.2894736842,E01014740,,,
BS40 9,2021,422272.7272727273,358000.0,11,352100.86842105264,165677.2894736842,E01014740,,,
BS40 9,2023,595000.0,650000.0,3,352100.86842105264,165677.2894736842,E01014740,,,
BS40 9,2024,537500.0,537500.0,2,352100.86842105264,165677.2894736842,E01014740,,,
BS41 8,2015,371033.3333333333,395000.0,15,355980.4716981132,166861.20754716982,E01014382,,,
BS41 8,2016,433025.0,450000.0,10,355980.4716981132,166861.20754716982,E01014382,,,
BS41 8,2017,510892.1176470588,450000.0,17,355980.4716981132,166861.20754716982,E01014382,,,
BS41 8,2018,415120.8333333333,348725.0,12,355980.4716981132,166861.20754716982,E01014382,,,
BS41 8,2019,496313.3333333333,420000.0,15,355980.4716981132,166861.20754716982,E01014382,,,
BS41 8,2020,471625.0,472000.0,8,355980.4716981132,166861.20754716982,E01014382,,,
BS41 8,2021,652041.6666666666,505000.0,12,355980.4716981132,166861.20754716982,E01014382,,,
BS41 8,2022,615000.0,615000.0,2,355980.4716981132,166861.20754716982,E01014382,,,
BS41 8,2023,753333.3333333334,625000.0,3,355980.4716981132,166861.20754716982,E01014382,,,
BS41 8,2024,438666.6666666667,430000.0,3,355980.4716981132,166861.20754716982,E01014382,,,
BS41 9,2015,362014.35643564357,318500.0,101,354157.8321678322,170381.18181818182,E01014849,,,
BS41 9,2016,396713.93518518517,370600.0,108,354157.8321678322,170381.18181818182,E01014849,,,
BS41 9,2017,466473.8333333333,417500.0,90,354157.8321678322,170381.18181818182,E01014849,,,
BS41 9,2018,440911.875,383975.0,80,354157.8321678322,170381.18181818182,E01014849,,,
BS41 9,2019,423730.10752688174,395000.0,93,354157.8321678322,170381.18181818182,E01014849,,,
BS41 9,2020,423791.8243243243,390000.0,74,354157.8321678322,170381.18181818182,E01014849,,,
BS41 9,2021,516165.2173913043,435000.0,69,354157.8321678322,170381.18181818182,E01014849,,,
BS41 9,2022,533196.4285714285,463750.0,14,354157.8321678322,170381.18181818182,E01014849,,,
BS41 9,2023,614856.0,580000.0,35,354157.8321678322,170381.18181818182,E01014849,,,
BS41 9,2024,484610.0857142857,425000.0,35,354157.8321678322,170381.18181818182,E01014849,,,
BS48 1,2015,325869.6875,277750.0,80,348510.9090909091,170969.68181818182,E01014738,,,
BS48 1,2016,521213.7846153846,315000.0,130,348510.9090909091,170969.68181818182,E01014738,,,
BS48 1,2017,368149.28571428574,305000.0,98,348510.9090909091,170969.68181818182,E01014738,,,
BS48 1,2018,367756.51960784313,309975.0,102,348510.9090909091,170969.68181818182,E01014738,,,
BS48 1,2019,478215.57303370786,350000.0,89,348510.9090909091,170969.68181818182,E01014738,,,
BS48 1,2020,397167.4175824176,300000.0,91,348510.9090909091,170969.68181818182,E01014738,,,
BS48 1,2021,379547.0232558139,330750.0,86,348510.9090909091,170969.68181818182,E01014738,,,
BS48 1,2022,643366.6666666666,280000.0,9,348510.9090909091,170969.68181818182,E01014738,,,
BS48 1,2023,539258.3333333334,437250.0,30,348510.9090909091,170969.68181818182,E01014738,,,
BS48 1,2024,395288.8888888889,390000.0,27,348510.9090909091,170969.68181818182,E01014738,,,
BS48 2,2015,254867.5034965035,235000.0,143,347137.6195652174,170500.71195652173,E01014775,,,
BS48 2,2016,287247.88028169016,270000.0,142,347137.6195652174,170500.71195652173,E01014775,,,
BS48 2,2017,320526.34920634923,282500.0,126,347137.6195652174,170500.71195652173,E01014775,,,
BS48 2,2018,327460.7751937985,299950.0,129,347137.6195652174,170500.71195652173,E01014775,,,
BS48 2,2019,342361.60215053766,291750.0,186,347137.6195652174,170500.71195652173,E01014775,,,
BS48 2,2020,306118.1208791209,296000.0,91,347137.6195652174,170500.71195652173,E01014775,,,
BS48 2,2021,325977.4,312500.0,100,347137.6195652174,170500.71195652173,E01014775,,,
BS48 2,2022,333346.1,326500.0,20,347137.6195652174,170500.71195652173,E01014775,,,
BS48 2,2023,375266.82692307694,356500.0,52,347137.6195652174,170500.71195652173,E01014775,,,
BS48 2,2024,337037.5,331250.0,44,347137.6195652174,170500.71195652173,E01014775,,,
BS48 3,2015,389458.4819277108,357500.0,83,349672.5560747664,168234.83644859813,E01014737,,,
BS48 3,2016,484612.1650485437,435000.0,103,349672.5560747664,168234.83644859813,E01014737,,,
BS48 3,2017,487260.5789473684,412500.0,76,349672.5560747664,168234.83644859813,E01014737,,,
BS48 3,2018,562221.5979381443,500000.0,97,349672.5560747664,168234.83644859813,E01014737,,,
BS48 3,2019,566744.0,494000.0,99,349672.5560747664,168234.83644859813,E01014737,,,
BS48 3,2020,830686.0602409638,484500.0,83,349672.5560747664,168234.83644859813,E01014737,,,
BS48 3,2021,485041.06944444444,471000.0,72,349672.5560747664,168234.83644859813,E01014737,,,
BS48 3,2022,601465.6,630000.0,15,349672.5560747664,168234.83644859813,E01014737,,,
BS48 3,2023,687979.8,625000.0,25,349672.5560747664,168234.83644859813,E01014737,,,
BS48 3,2024,680772.5,682500.0,38,349672.5560747664,168234.83644859813,E01014737,,,
BS48 4,2015,310616.3253012048,296000.0,83,346636.6477987421,169684.17610062895,E01014739,,,
BS48 4,2016,368661.4864864865,363250.0,74,346636.6477987421,169684.17610062895,E01014739,,,
BS48 4,2017,378603.8961038961,375000.0,77,346636.6477987421,169684.17610062895,E01014739,,,
BS48 4,2018,391223.8805970149,385000.0,67,346636.6477987421,169684.17610062895,E01014739,,,
BS48 4,2019,393559.6388888889,375000.0,72,346636.6477987421,169684.17610062895,E01014739,,,
BS48 4,2020,443249.81481481483,418500.0,54,346636.6477987421,169684.17610062895,E01014739,,,
BS48 4,2021,486767.9166666667,433500.0,72,346636.6477987421,169684.17610062895,E01014739,,,
BS48 4,2022,463917.4285714286,399995.0,35,346636.6477987421,169684.17610062895,E01014739,,,
BS48 4,2023,428976.55555555556,408995.0,45,346636.6477987421,169684.17610062895,E01014739,,,
BS48 4,2024,398367.02173913043,354600.0,46,346636.6477987421,169684.17610062895,E01014739,,,
BS49 4,2015,260400.77519379844,240000.0,129,343380.5983263598,165940.73640167364,E01014829,,,
BS49 4,2016,320070.011627907,260000.0,172,343380.5983263598,165940.73640167364,E01014829,,,
BS49 4,2017,341262.80368098157,289950.0,163,343380.5983263598,165940.73640167364,E01014829,,,
BS49 4,2018,412753.987012987,300000.0,154,343380.5983263598,165940.73640167364,E01014829,,,
BS49 4,2019,313073.775,306750.0,200,343380.5983263598,165940.73640167364,E01014829,,,
BS49 4,2020,335172.2180851064,318500.0,188,343380.5983263598,165940.73640167364,E01014829,,,
BS49 4,2021,349722.9252873563,329500.0,174,343380.5983263598,165940.73640167364,E01014829,,,
BS49 4,2022,370619.69696969696,365000.0,33,343380.5983263598,165940.73640167364,E01014829,,,
BS49 4,2023,356382.55102040817,335000.0,49,343380.5983263598,165940.73640167364,E01014829,,,
BS49 4,2024,346968.1224489796,263000.0,49,343380.5983263598,165940.73640167364,E01014829,,,
BS49 5,2015,334823.4459459459,289000.0,74,343988.31775700935,163587.04672897197,E01014764,,,
BS49 5,2016,338491.3793103448,302500.0,58,343988.31775700935,163587.04672897197,E01014764,,,
BS49 5,2017,319010.5909090909,301750.0,44,343988.31775700935,163587.04672897197,E01014764,,,
BS49 5,2018,466893.75,351000.0,64,343988.31775700935,163587.04672897197,E01014764,,,
BS49 5,2019,394214.5238095238,372500.0,42,343988.31775700935,163587.04672897197,E01014764,,,
BS49 5,2020,438339.05333333334,375000.0,75,343988.31775700935,163587.04672897197,E01014764,,,
BS49 5,2021,408629.8076923077,390500.0,52,343988.31775700935,163587.04672897197,E01014764,,,
BS49 5,2022,472500.0,462500.0,6,343988.31775700935,163587.04672897197,E01014764,,,
BS49 5,2023,454579.12,439995.0,25,343988.31775700935,163587.04672897197,E01014764,,,
BS49 5,2024,485114.1176470588,403000.0,17,343988.31775700935,163587.04672897197,E01014764,,,
BS5 0,2015,169674.12878787878,169950.0,132,360526.97580645164,173792.69758064515,E01014564,1005.0,970.0,1975.0
BS5 0,2016,189135.38541666666,191497.5,96,360526.97580645164,173792.69758064515,E01014564,1009.0,980.0,1989.0
BS5 0,2017,232009.47524752477,242500.0,101,360526.97580645164,173792.69758064515,E01014564,971.0,964.0,1935.0
BS5 0,2018,297997.4380952381,240000.0,105,360526.97580645164,173792.69758064515,E01014564,975.0,936.0,1911.0
BS5 0,2019,442334.86842105264,222500.0,76,360526.97580645164,173792.69758064515,E01014564,977.0,955.0,1932.0
BS5 0,2020,296074.5070422535,255000.0,71,360526.97580645164,173792.69758064515,E01014564,954.0,954.0,1908.0
BS5 0,2021,410528.5625,300000.0,96,360526.97580645164,173792.69758064515,E01014564,966.0,967.0,1933.0
BS5 0,2022,286625.0,276500.0,16,360526.97580645164,173792.69758064515,E01014564,957.0,949.0,1906.0
BS5 0,2022,286625.0,276500.0,16,360526.97580645164,173792.69758064515,E01014564,973.0,955.0,1928.0
BS5 0,2023,282152.4210526316,297500.0,38,360526.97580645164,173792.69758064515,E01014564,980.0,945.0,1925.0
BS5 0,2024,281759.6153846154,285000.0,52,360526.97580645164,173792.69758064515,E01014564,995.0,944.0,1939.0
BS5 6,2015,405243.5341880342,209997.5,234,361208.3229571984,174722.35408560312,E01014564,1005.0,970.0,1975.0
BS5 6,2016,227017.2710280374,230000.0,214,361208.3229571984,174722.35408560312,E01014564,1009.0,980.0,1989.0
BS5 6,2017,246649.19028340082,260500.0,247,361208.3229571984,174722.35408560312,E01014564,971.0,964.0,1935.0
BS5 6,2018,262206.3674418605,271800.0,215,361208.3229571984,174722.35408560312,E01014564,975.0,936.0,1911.0
BS5 6,2019,313057.1619047619,271000.0,210,361208.3229571984,174722.35408560312,E01014564,977.0,955.0,1932.0
BS5 6,2020,292121.0057142857,290000.0,175,361208.3229571984,174722.35408560312,E01014564,954.0,954.0,1908.0
BS5 6,2021,318869.9707317073,325000.0,205,361208.3229571984,174722.35408560312,E01014564,966.0,967.0,1933.0
BS5 6,2022,363098.1621621622,357650.0,37,361208.3229571984,174722.35408560312,E01014564,957.0,949.0,1906.0
BS5 6,2022,363098.1621621622,357650.0,37,361208.3229571984,174722.35408560312,E01014564,973.0,955.0,1928.0
BS5 6,2023,333722.7888888889,344500.0,90,361208.3229571984,174722.35408560312,E01014564,980.0,945.0,1925.0
BS5 6,2024,315340.0101010101,338150.0,99,361208.3229571984,174722.35408560312,E01014564,995.0,944.0,1939.0
BS5 7,2015,177395.8801369863,175000.0,292,362660.4464285714,174089.95357142857,E01014564,1005.0,970.0,1975.0
BS5 7,2016,201138.26199261993,205000.0,271,362660.4464285714,174089.95357142857,E01014564,1009.0,980.0,1989.0
BS5 7,2017,226465.2332155477,225000.0,283,362660.4464285714,174089.95357142857,E01014564,971.0,964.0,1935.0
BS5 7,2018,235810.75833333333,232750.0,240,362660.4464285714,174089.95357142857,E01014564,975.0,936.0,1911.0
BS5 7,2019,242133.9490909091,240995.0,275,362660.4464285714,174089.95357142857,E01014564,977.0,955.0,1932.0
BS5 7,2020,248045.34024896266,250000.0,241,362660.4464285714,174089.95357142857,E01014564,954.0,954.0,1908.0
BS5 7,2021,270505.28078817733,276500.0,203,362660.4464285714,174089.95357142857,E01014564,966.0,967.0,1933.0
BS5 7,2022,301790.6451612903,294000.0,31,362660.4464285714,174089.95357142857,E01014564,957.0,949.0,1906.0
BS5 7,2022,301790.6451612903,294000.0,31,362660.4464285714,174089.95357142857,E01014564,973.0,955.0,1928.0
BS5 7,2023,323368.8461538461,317500.0,91,362660.4464285714,174089.95357142857,E01014564,980.0,945.0,1925.0
BS5 7,2024,314612.95238095237,320000.0,105,362660.4464285714,174089.95357142857,E01014564,995.0,944.0,1939.0
BS5 8,2015,188927.7754237288,179950.0,236,362971.55849056604,173119.4679245283,E01014676,807.0,764.0,1571.0
BS5 8,2016,211610.92775665398,214000.0,263,362971.55849056604,173119.4679245283,E01014676,826.0,786.0,1612.0
BS5 8,2017,219885.14574898785,218000.0,247,362971.55849056604,173119.4679245283,E01014676,811.0,801.0,1612.0
BS5 8,2018,237878.43859649124,245000.0,228,362971.55849056604,173119.4679245283,E01014676,814.0,789.0,1603.0
BS5 8,2019,273759.2703862661,237500.0,233,362971.55849056604,173119.4679245283,E01014676,789.0,782.0,1571.0
BS5 8,2020,240227.81592039802,245000.0,201,362971.55849056604,173119.4679245283,E01014676,795.0,764.0,1559.0
BS5 8,2021,268693.8095238095,270000.0,168,362971.55849056604,173119.4679245283,E01014676,785.0,780.0,1565.0
BS5 8,2022,453811.175,326000.0,40,362971.55849056604,173119.4679245283,E01014676,782.0,767.0,1549.0
BS5 8,2022,453811.175,326000.0,40,362971.55849056604,173119.4679245283,E01014676,789.0,772.0,1561.0
BS5 8,2023,331571.0843373494,338000.0,83,362971.55849056604,173119.4679245283,E01014676,762.0,774.0,1536.0
BS5 8,2024,302140.54285714286,306000.0,70,362971.55849056604,173119.4679245283,E01014676,794.0,785.0,1579.0
BS5 9,2015,206801.45853658536,195000.0,205,361291.124497992,173354.0562248996,E01014564,1005.0,970.0,1975.0
BS5 9,2016,213202.30890052355,225259.0,191,361291.124497992,173354.0562248996,E01014564,1009.0,980.0,1989.0
BS5 9,2017,226614.18633540373,242000.0,161,361291.124497992,173354.0562248996,E01014564,971.0,964.0,1935.0
BS5 9,2018,255959.22033898305,255000.0,177,361291.124497992,173354.0562248996,E01014564,975.0,936.0,1911.0
BS5 9,2019,250689.33333333334,255000.0,162,361291.124497992,173354.0562248996,E01014564,977.0,955.0,1932.0
BS5 9,2020,252082.76470588235,250000.0,153,361291.124497992,173354.0562248996,E01014564,954.0,954.0,1908.0
BS5 9,2021,292796.7239263804,279500.0,163,361291.124497992,173354.0562248996,E01014564,966.0,967.0,1933.0
BS5 9,2022,309354.756097561,325000.0,41,361291.124497992,173354.0562248996,E01014564,957.0,949.0,1906.0
BS5 9,2022,309354.756097561,325000.0,41,361291.124497992,173354.0562248996,E01014564,973.0,955.0,1928.0
BS5 9,2023,340210.02597402595,349950.0,77,361291.124497992,173354.0562248996,E01014564,980.0,945.0,1925.0
BS5 9,2024,326288.9759036145,342000.0,83,361291.124497992,173354.0562248996,E01014564,995.0,944.0,1939.0
BS6 5,2015,311783.2311320755,250000.0,212,359216.7882882883,174469.27027027027,E01014485,994.0,911.0,1905.0
BS6 5,2016,354564.43127962085,288000.0,211,359216.7882882883,174469.27027027027,E01014485,1033.0,943.0,1976.0
BS6 5,2017,407987.79057591624,340000.0,191,359216.7882882883,174469.27027027027,E01014485,1020.0,938.0,1958.0
BS6 5,2018,352256.69421487604,300500.0,242,359216.7882882883,174469.27027027027,E01014485,983.0,961.0,1944.0
BS6 5,2019,394105.15950920247,310000.0,163,359216.7882882883,174469.27027027027,E01014485,1006.0,953.0,1959.0
BS6 5,2020,416185.006097561,364695.0,164,359216.7882882883,174469.27027027027,E01014485,1015.0,946.0,1961.0
BS6 5,2021,541526.2268041237,375500.0,194,359216.7882882883,174469.27027027027,E01014485,992.0,946.0,1938.0
BS6 5,2022,401430.15,334997.5,40,359216.7882882883,174469.27027027027,E01014485,1021.0,954.0,1975.0
